logical_group,model_slug,language,prompt_regime,artefact_type,candidate_sample_count,size_bytes,sha256,diagnostic_markers,source_relative_path
391,qwen2_5_coder_1_5b_instruct,python,ZS,automatic_evaluation_summary,400,1144,52461b08ca6b284cad69e26b779d5a6a21d1b7dcdc9a4d799dc2359a1d315b74,,outputs/evaluation_And_corrctness_may2026_1/decoding_sensitivity/qwen25_coder_1_5b_instruct_P1_zero_shot_python_400_t07_p095_k50_v1_summary.json
391,qwen2_5_coder_1_5b_instruct,python,ZS,automatic_evaluation_summary,1000,1129,1d2bd07237efb6dd31240d939b8ffb669cc3c8ab7b65c297773ec8ee9543bb0a,,outputs/evaluation_And_corrctness_may2026_1/saturation_experiment/qwen25_coder_1_5b_instruct_P1_zero_shot_python_1000_ZS_v3_summary.json
391,qwen2_5_coder_1_5b_instruct,python,ZS,automatic_evaluation_summary,100,1121,af00189ac2ac4419401c873c3da375966cd3273517abbd8e693d72d91bc73c61,,outputs/evaluation_And_corrctness_may2026_1/saturation_experiment/qwen25_coder_1_5b_instruct_P1_zero_shot_python_100_v1_summary.json
391,qwen2_5_coder_1_5b_instruct,python,ZS,automatic_evaluation_summary,,1138,a34e94e798efa815f186711de8b3bca66bc3b6efa8f331364dc7c13407793216,,outputs/evaluation_And_corrctness_may2026_1/saturation_experiment/qwen25_coder_1_5b_instruct_P1_zero_shot_python_1200_v1_summary.json
391,qwen2_5_coder_1_5b_instruct,python,ZS,automatic_evaluation_summary,200,1121,8b8aa24226dd482108b5e25750b3a0e3f5df17fac7476f991bdfdf195ce2f4db,,outputs/evaluation_And_corrctness_may2026_1/saturation_experiment/qwen25_coder_1_5b_instruct_P1_zero_shot_python_200_v1_summary.json
391,qwen2_5_coder_1_5b_instruct,python,ZS,automatic_evaluation_summary,300,1144,e693ca0540c512a21115864147ac0d402c6807b06d16a34b447c73f6b1141eeb,,outputs/evaluation_And_corrctness_may2026_1/saturation_experiment/qwen25_coder_1_5b_instruct_P1_zero_shot_python_300_ZS_v3_summary.json
391,qwen2_5_coder_1_5b_instruct,python,ZS,automatic_evaluation_summary,400,1121,73340efbb43270cf5becfdc42eb02c471d62fd1e9cbcb93fca9a54bd3c043cb7,,outputs/evaluation_And_corrctness_may2026_1/saturation_experiment/qwen25_coder_1_5b_instruct_P1_zero_shot_python_400_v1_summary.json
391,qwen2_5_coder_1_5b_instruct,python,ZS,automatic_evaluation_summary,500,1128,134fbed31534b7fdee129992dfb2b096b5720274265a3e7a0327ac770ec9241b,,outputs/evaluation_And_corrctness_may2026_1/saturation_experiment/qwen25_coder_1_5b_instruct_P1_zero_shot_python_500_ZS_v3_summary.json
391,qwen2_5_coder_1_5b_instruct,python,ZS,automatic_evaluation_summary,,1143,915ab025cce8657b9993c563ef84ae22b56d07fe5e937afdb164c7f1c6b20101,,outputs/evaluation_And_corrctness_may2026_1/saturation_experiment/qwen25_coder_1_5b_instruct_P1_zero_shot_python_600_v1_summary.json
391,qwen2_5_coder_1_5b_instruct,python,ZS,automatic_evaluation_summary,,1131,7424aa23902a1a4517af46aa146f33da10a786c9a9503ee11066e3c2905ae543,,outputs/evaluation_And_corrctness_may2026_1/saturation_experiment/qwen25_coder_1_5b_instruct_P1_zero_shot_python_800_v1_summary.json
391,qwen2_5_coder_1_5b_instruct,python,ZS,automatic_evaluation_summary,400,1142,ad03e0895571c9e18d831c88dc0666d1922bfbc59bf0d23e513fed2f47b9bdef,,outputs/evaluations/qwen25_coder_1_5b_instruct_lora_multilang_P1_zero_shot_python_400_v1_eval.json_summary.json
391,qwen2_5_coder_1_5b_instruct,python,ZS,automatic_evaluation_summary,1000,1115,4087ad941523e89c17564e8a77c8764009bd0f2f7fd278c0cdb19ea06cde33bd,,outputs/evaluations/qwen25_coder_1_5b_instruct_P1_zero_shot_python_1000_ZS_v3_eval.json_summary.json
391,qwen2_5_coder_1_5b_instruct,python,ZS,automatic_evaluation_summary,1000,1039,39a50fc390091d49ed135202f386b895444aeaeabeb4340c69d7a75827189c32,,outputs/evaluations/qwen25_coder_1_5b_instruct_P1_zero_shot_python_1000_ZS_v3_summary.json
391,qwen2_5_coder_1_5b_instruct,python,ZS,automatic_evaluation_summary,100,1111,04fd019f23095fe3aa4e4bfd3f4c6b4f40350d7a683cbccc265a192e2443beba,,outputs/evaluations/qwen25_coder_1_5b_instruct_P1_zero_shot_python_100_v1_eval.json_summary.json
391,qwen2_5_coder_1_5b_instruct,python,ZS,automatic_evaluation_summary,100,1033,66ba2700d6bcf99f5f3e1a033bd22dc8865ab0d5d404f40eebc80fd8506f86bd,,outputs/evaluations/qwen25_coder_1_5b_instruct_P1_zero_shot_python_100_v1_summary.json
391,qwen2_5_coder_1_5b_instruct,python,ZS,automatic_evaluation_summary,,1126,6396d710eb205146d2d275e302c9f4e43ecda623ab9a843528f6c365b7eb0871,,outputs/evaluations/qwen25_coder_1_5b_instruct_P1_zero_shot_python_1200_v1_eval.json_summary.json
391,qwen2_5_coder_1_5b_instruct,python,ZS,automatic_evaluation_summary,,1052,d2ca07c1065b4efae929a59420a0d0f726092f2c6080fda665aa8a95765f843e,,outputs/evaluations/qwen25_coder_1_5b_instruct_P1_zero_shot_python_1200_v1_summary.json
391,qwen2_5_coder_1_5b_instruct,python,ZS,automatic_evaluation_summary,,1069,6f36ef28c6a76abed5b000ecd51c165b1ba4505204af5d8cc3e83a5ef27cb5d9,,outputs/evaluations/qwen25_coder_1_5b_instruct_P1_zero_shot_python_2000_ZS_v3_eval.json_summary.json
391,qwen2_5_coder_1_5b_instruct,python,ZS,automatic_evaluation_summary,200,1107,684144caae159e29877b7cfdd20247aaaaa0f8c22698427631be517c61f321c3,,outputs/evaluations/qwen25_coder_1_5b_instruct_P1_zero_shot_python_200_v1_eval.json_summary.json
391,qwen2_5_coder_1_5b_instruct,python,ZS,automatic_evaluation_summary,200,1031,b941bb77fbd9a5a90dd3c41550a171c151c0758a257c3dd6624384f859f12768,,outputs/evaluations/qwen25_coder_1_5b_instruct_P1_zero_shot_python_200_v1_summary.json
391,qwen2_5_coder_1_5b_instruct,python,ZS,automatic_evaluation_summary,300,1132,59e40641395c89bb3f9ab31a8cb4f490b1d46d343142153977cab196edbae120,,outputs/evaluations/qwen25_coder_1_5b_instruct_P1_zero_shot_python_300_ZS_v3_eval.json_summary.json
391,qwen2_5_coder_1_5b_instruct,python,ZS,automatic_evaluation_summary,300,1054,d719e34800bfb07d6f6984ae0e0ec4908da0922c0b520349c0f6e85d2c19d63a,,outputs/evaluations/qwen25_coder_1_5b_instruct_P1_zero_shot_python_300_ZS_v3_summary.json
391,qwen2_5_coder_1_5b_instruct,python,ZS,automatic_evaluation_summary,400,1109,0a375c34028fb26a22fdf9f0cdf73f4b227b9c0b2d0ad38306fdef32ba8446cc,,outputs/evaluations/qwen25_coder_1_5b_instruct_P1_zero_shot_python_400_v1_eval.json_summary.json
391,qwen2_5_coder_1_5b_instruct,python,ZS,automatic_evaluation_summary,400,1031,6752467bce063cc99a2f1533868ed145c8f2e720b31ebca2c8cf727c356d9c89,,outputs/evaluations/qwen25_coder_1_5b_instruct_P1_zero_shot_python_400_v1_summary.json
391,qwen2_5_coder_1_5b_instruct,python,ZS,automatic_evaluation_summary,500,1116,70117cd7e388edfd148273b6a5b48f8f389993a1bea8176f66322c6349c47825,,outputs/evaluations/qwen25_coder_1_5b_instruct_P1_zero_shot_python_500_ZS_v3_eval.json_summary.json
391,qwen2_5_coder_1_5b_instruct,python,ZS,automatic_evaluation_summary,500,1038,669c63683d806232d4c33a049ca86671f0b244982a1b2b2e0c2c0475af229e0e,,outputs/evaluations/qwen25_coder_1_5b_instruct_P1_zero_shot_python_500_ZS_v3_summary.json
391,qwen2_5_coder_1_5b_instruct,python,ZS,automatic_evaluation_summary,,1133,47230fc7c57175dc34cfdc1e97bfe254b4215b8989da84e8c7a19a72871badcc,,outputs/evaluations/qwen25_coder_1_5b_instruct_P1_zero_shot_python_600_v1_eval.json_summary.json
391,qwen2_5_coder_1_5b_instruct,python,ZS,automatic_evaluation_summary,,1055,f59e4883770cb451ef4dfdd984941ddd76f8953623979bf6a690f7f129771cf1,,outputs/evaluations/qwen25_coder_1_5b_instruct_P1_zero_shot_python_600_v1_summary.json
391,qwen2_5_coder_1_5b_instruct,python,ZS,automatic_evaluation_summary,,1115,8edc0eba53c9b8016a650a7d90c3ab1d59d1f6220b84a30f2e185bb378dc9026,,outputs/evaluations/qwen25_coder_1_5b_instruct_P1_zero_shot_python_800_v1_eval.json_summary.json
391,qwen2_5_coder_1_5b_instruct,python,ZS,automatic_evaluation_summary,,1041,8f2ad6a892d434b73bcbdaca14c6e2ff96222c7a5d3547984c537e7eb8ea5181,,outputs/evaluations/qwen25_coder_1_5b_instruct_P1_zero_shot_python_800_v1_summary.json
391,qwen2_5_coder_1_5b_instruct,python,ZS,automatic_evaluation_summary,1000,1115,4087ad941523e89c17564e8a77c8764009bd0f2f7fd278c0cdb19ea06cde33bd,,outputs/segregated_results/open-source-base/eval/qwen25_coder_1_5b_instruct_P1_zero_shot_python_1000_ZS_v3_eval.json_summary.json
391,qwen2_5_coder_1_5b_instruct,python,ZS,automatic_evaluation_summary,1000,1039,39a50fc390091d49ed135202f386b895444aeaeabeb4340c69d7a75827189c32,,outputs/segregated_results/open-source-base/eval/qwen25_coder_1_5b_instruct_P1_zero_shot_python_1000_ZS_v3_summary.json
391,qwen2_5_coder_1_5b_instruct,python,ZS,automatic_evaluation_summary,100,1111,04fd019f23095fe3aa4e4bfd3f4c6b4f40350d7a683cbccc265a192e2443beba,,outputs/segregated_results/open-source-base/eval/qwen25_coder_1_5b_instruct_P1_zero_shot_python_100_v1_eval.json_summary.json
391,qwen2_5_coder_1_5b_instruct,python,ZS,automatic_evaluation_summary,100,1033,66ba2700d6bcf99f5f3e1a033bd22dc8865ab0d5d404f40eebc80fd8506f86bd,,outputs/segregated_results/open-source-base/eval/qwen25_coder_1_5b_instruct_P1_zero_shot_python_100_v1_summary.json
391,qwen2_5_coder_1_5b_instruct,python,ZS,automatic_evaluation_summary,,1126,6396d710eb205146d2d275e302c9f4e43ecda623ab9a843528f6c365b7eb0871,,outputs/segregated_results/open-source-base/eval/qwen25_coder_1_5b_instruct_P1_zero_shot_python_1200_v1_eval.json_summary.json
391,qwen2_5_coder_1_5b_instruct,python,ZS,automatic_evaluation_summary,,1052,d2ca07c1065b4efae929a59420a0d0f726092f2c6080fda665aa8a95765f843e,,outputs/segregated_results/open-source-base/eval/qwen25_coder_1_5b_instruct_P1_zero_shot_python_1200_v1_summary.json
391,qwen2_5_coder_1_5b_instruct,python,ZS,automatic_evaluation_summary,,1069,6f36ef28c6a76abed5b000ecd51c165b1ba4505204af5d8cc3e83a5ef27cb5d9,,outputs/segregated_results/open-source-base/eval/qwen25_coder_1_5b_instruct_P1_zero_shot_python_2000_ZS_v3_eval.json_summary.json
391,qwen2_5_coder_1_5b_instruct,python,ZS,automatic_evaluation_summary,200,1107,684144caae159e29877b7cfdd20247aaaaa0f8c22698427631be517c61f321c3,,outputs/segregated_results/open-source-base/eval/qwen25_coder_1_5b_instruct_P1_zero_shot_python_200_v1_eval.json_summary.json
391,qwen2_5_coder_1_5b_instruct,python,ZS,automatic_evaluation_summary,200,1031,b941bb77fbd9a5a90dd3c41550a171c151c0758a257c3dd6624384f859f12768,,outputs/segregated_results/open-source-base/eval/qwen25_coder_1_5b_instruct_P1_zero_shot_python_200_v1_summary.json
391,qwen2_5_coder_1_5b_instruct,python,ZS,automatic_evaluation_summary,300,1132,59e40641395c89bb3f9ab31a8cb4f490b1d46d343142153977cab196edbae120,,outputs/segregated_results/open-source-base/eval/qwen25_coder_1_5b_instruct_P1_zero_shot_python_300_ZS_v3_eval.json_summary.json
391,qwen2_5_coder_1_5b_instruct,python,ZS,automatic_evaluation_summary,300,1054,d719e34800bfb07d6f6984ae0e0ec4908da0922c0b520349c0f6e85d2c19d63a,,outputs/segregated_results/open-source-base/eval/qwen25_coder_1_5b_instruct_P1_zero_shot_python_300_ZS_v3_summary.json
391,qwen2_5_coder_1_5b_instruct,python,ZS,automatic_evaluation_summary,400,1109,0a375c34028fb26a22fdf9f0cdf73f4b227b9c0b2d0ad38306fdef32ba8446cc,,outputs/segregated_results/open-source-base/eval/qwen25_coder_1_5b_instruct_P1_zero_shot_python_400_v1_eval.json_summary.json
391,qwen2_5_coder_1_5b_instruct,python,ZS,automatic_evaluation_summary,400,1031,6752467bce063cc99a2f1533868ed145c8f2e720b31ebca2c8cf727c356d9c89,,outputs/segregated_results/open-source-base/eval/qwen25_coder_1_5b_instruct_P1_zero_shot_python_400_v1_summary.json
391,qwen2_5_coder_1_5b_instruct,python,ZS,automatic_evaluation_summary,500,1116,70117cd7e388edfd148273b6a5b48f8f389993a1bea8176f66322c6349c47825,,outputs/segregated_results/open-source-base/eval/qwen25_coder_1_5b_instruct_P1_zero_shot_python_500_ZS_v3_eval.json_summary.json
391,qwen2_5_coder_1_5b_instruct,python,ZS,automatic_evaluation_summary,500,1038,669c63683d806232d4c33a049ca86671f0b244982a1b2b2e0c2c0475af229e0e,,outputs/segregated_results/open-source-base/eval/qwen25_coder_1_5b_instruct_P1_zero_shot_python_500_ZS_v3_summary.json
391,qwen2_5_coder_1_5b_instruct,python,ZS,automatic_evaluation_summary,,1133,47230fc7c57175dc34cfdc1e97bfe254b4215b8989da84e8c7a19a72871badcc,,outputs/segregated_results/open-source-base/eval/qwen25_coder_1_5b_instruct_P1_zero_shot_python_600_v1_eval.json_summary.json
391,qwen2_5_coder_1_5b_instruct,python,ZS,automatic_evaluation_summary,,1055,f59e4883770cb451ef4dfdd984941ddd76f8953623979bf6a690f7f129771cf1,,outputs/segregated_results/open-source-base/eval/qwen25_coder_1_5b_instruct_P1_zero_shot_python_600_v1_summary.json
391,qwen2_5_coder_1_5b_instruct,python,ZS,automatic_evaluation_summary,,1115,8edc0eba53c9b8016a650a7d90c3ab1d59d1f6220b84a30f2e185bb378dc9026,,outputs/segregated_results/open-source-base/eval/qwen25_coder_1_5b_instruct_P1_zero_shot_python_800_v1_eval.json_summary.json
391,qwen2_5_coder_1_5b_instruct,python,ZS,automatic_evaluation_summary,,1041,8f2ad6a892d434b73bcbdaca14c6e2ff96222c7a5d3547984c537e7eb8ea5181,,outputs/segregated_results/open-source-base/eval/qwen25_coder_1_5b_instruct_P1_zero_shot_python_800_v1_summary.json
391,qwen2_5_coder_1_5b_instruct,python,ZS,automatic_evaluation_summary,400,1142,ad03e0895571c9e18d831c88dc0666d1922bfbc59bf0d23e513fed2f47b9bdef,,outputs/segregated_results/open-source-lora/eval/qwen25_coder_1_5b_instruct_lora_multilang_P1_zero_shot_python_400_v1_eval.json_summary.json
392,qwen2_5_coder_1_5b_instruct,python,ZS,code_grounded_detailed,400,332727,1d46c5264150dbf241f6c55dd51026647b77f9215e148bcfa18e9a1ead2242fb,,outputs/correctness/qwen25_coder_1_5b_instruct_lora_multilang_P1_zero_shot_python_400_v1_correctness.json_detailed.jsonl
392,qwen2_5_coder_1_5b_instruct,python,ZS,code_grounded_detailed,1000,953609,f19255b11d301b02a8ec84e2a0a586ce1c2f5b2b54414ccef672aa3aa5688563,,outputs/correctness/qwen25_coder_1_5b_instruct_P1_zero_shot_python_1000_ZS_v3_correctness.json_detailed.jsonl
392,qwen2_5_coder_1_5b_instruct,python,ZS,code_grounded_detailed,100,94982,384c40b35f9ae730cbcfbfa2a79120df37ac50c70d7de3946127e8e94aa8f452,,outputs/correctness/qwen25_coder_1_5b_instruct_P1_zero_shot_python_100_v1_correctness.json_detailed.jsonl
392,qwen2_5_coder_1_5b_instruct,python,ZS,code_grounded_detailed,,1142129,33d2a729d170325107000dd297404c33e5518fed6ff781090caebc15cf1561b0,,outputs/correctness/qwen25_coder_1_5b_instruct_P1_zero_shot_python_1200_v1_correctness.json_detailed.jsonl
392,qwen2_5_coder_1_5b_instruct,python,ZS,code_grounded_detailed,,981,e94e09c1332a54a71f9eb1c70b73fecb819d57caad420d7127966e7615c01145,,outputs/correctness/qwen25_coder_1_5b_instruct_P1_zero_shot_python_2000_ZS_v3_correctness.json_detailed.jsonl
392,qwen2_5_coder_1_5b_instruct,python,ZS,code_grounded_detailed,200,189835,ffe814f3c5574686d61bb82ffc3decf3c8e2565e39e5b8dc6d27d2fe062176d7,,outputs/correctness/qwen25_coder_1_5b_instruct_P1_zero_shot_python_200_v1_correctness.json_detailed.jsonl
392,qwen2_5_coder_1_5b_instruct,python,ZS,code_grounded_detailed,300,284801,c6aa0a9f4b3eaa8187743d60f9386b0b5d672759cc0f9c2273a8829aec5a7dee,,outputs/correctness/qwen25_coder_1_5b_instruct_P1_zero_shot_python_300_ZS_v3_correctness.json_detailed.jsonl
392,qwen2_5_coder_1_5b_instruct,python,ZS,code_grounded_detailed,400,380871,ad7e776ddbb28fb961a99be58fa342392c0472dc45d41b42281c9f3218913372,,outputs/correctness/qwen25_coder_1_5b_instruct_P1_zero_shot_python_400_v1_correctness.json_detailed.jsonl
392,qwen2_5_coder_1_5b_instruct,python,ZS,code_grounded_detailed,400,380871,ad7e776ddbb28fb961a99be58fa342392c0472dc45d41b42281c9f3218913372,,outputs/correctness/qwen25_coder_1_5b_instruct_P1_zero_shot_python_400_v1_correctness_detailed.jsonl
392,qwen2_5_coder_1_5b_instruct,python,ZS,code_grounded_detailed,500,474604,9ca5f5f7df9b21a1a39b421f04d78cbf71700e23455b18d4802178f06f983c99,,outputs/correctness/qwen25_coder_1_5b_instruct_P1_zero_shot_python_500_ZS_v3_correctness.json_detailed.jsonl
392,qwen2_5_coder_1_5b_instruct,python,ZS,code_grounded_detailed,,572518,3faed572e7aad1e097f46e7fc3c9f4efc4e2ccdc041dd06b1020675f2198f720,,outputs/correctness/qwen25_coder_1_5b_instruct_P1_zero_shot_python_600_v1_correctness.json_detailed.jsonl
392,qwen2_5_coder_1_5b_instruct,python,ZS,code_grounded_detailed,,763201,e871cbb89b79ff161be270becd3dc3a474ec32b5f0652a7b7255267c4442fb4c,,outputs/correctness/qwen25_coder_1_5b_instruct_P1_zero_shot_python_800_v1_correctness.json_detailed.jsonl
392,qwen2_5_coder_1_5b_instruct,python,ZS,code_grounded_detailed,1000,990429,d7fc117b38a65c0e1516820beac49540c9e9cb1ef0587dbcf154c4f5514dbe6b,,outputs/evaluation-and-correctness-may2026/open-source/qwen25_coder_1_5b_instruct_P1_zero_shot_python_1000_ZS_v3_detailed.jsonl
392,qwen2_5_coder_1_5b_instruct,python,ZS,code_grounded_detailed,100,97660,feabf8aea6ffd69887ccdddfb2129c17770131c705a47899e11e1af184053e4b,,outputs/evaluation-and-correctness-may2026/open-source/qwen25_coder_1_5b_instruct_P1_zero_shot_python_100_v1_detailed.jsonl
392,qwen2_5_coder_1_5b_instruct,python,ZS,code_grounded_detailed,,1188180,fa4f812aa9b8139c32ac14b3e0ee1af79b83a225f8c3daa11aee26108fb0ba10,,outputs/evaluation-and-correctness-may2026/open-source/qwen25_coder_1_5b_instruct_P1_zero_shot_python_1200_v1_detailed.jsonl
392,qwen2_5_coder_1_5b_instruct,python,ZS,code_grounded_detailed,,937,dcce2b6b43048086a69ab28603bf0310edbc5a713b5d628187c322ba3ddaf4c4,,outputs/evaluation-and-correctness-may2026/open-source/qwen25_coder_1_5b_instruct_P1_zero_shot_python_2000_ZS_v3_detailed.jsonl
392,qwen2_5_coder_1_5b_instruct,python,ZS,code_grounded_detailed,200,196851,53ca2b2964c7eb8d5422bb161c92a8ff7b2bd89d9922327b3ae3811f9f51fe8d,,outputs/evaluation-and-correctness-may2026/open-source/qwen25_coder_1_5b_instruct_P1_zero_shot_python_200_v1_detailed.jsonl
392,qwen2_5_coder_1_5b_instruct,python,ZS,code_grounded_detailed,300,295379,35e022c6e764621f4294c5fbc1d2cc30fdc87c5abb5d8363bf959cc8157c94f1,,outputs/evaluation-and-correctness-may2026/open-source/qwen25_coder_1_5b_instruct_P1_zero_shot_python_300_ZS_v3_detailed.jsonl
392,qwen2_5_coder_1_5b_instruct,python,ZS,code_grounded_detailed,400,380871,ad7e776ddbb28fb961a99be58fa342392c0472dc45d41b42281c9f3218913372,,outputs/evaluation-and-correctness-may2026/open-source/qwen25_coder_1_5b_instruct_P1_zero_shot_python_400_v1_code_grounded_detailed.jsonl
392,qwen2_5_coder_1_5b_instruct,python,ZS,code_grounded_detailed,400,396010,9d436b7623c5e6acb60ac63e64f444e2fca9b0d6fbc58f42bbd1c1a01f3ba668,,outputs/evaluation-and-correctness-may2026/open-source/qwen25_coder_1_5b_instruct_P1_zero_shot_python_400_v1_detailed.jsonl
392,qwen2_5_coder_1_5b_instruct,python,ZS,code_grounded_detailed,500,493008,131f6415860a349f320a39d9395c64e6e14475b641e6c5fe052070751752a24f,,outputs/evaluation-and-correctness-may2026/open-source/qwen25_coder_1_5b_instruct_P1_zero_shot_python_500_ZS_v3_detailed.jsonl
392,qwen2_5_coder_1_5b_instruct,python,ZS,code_grounded_detailed,,594494,fe7c9ce73274eb27d53b7e11ad49b39bab3675410dd705175b6fcb1a0988f4f3,,outputs/evaluation-and-correctness-may2026/open-source/qwen25_coder_1_5b_instruct_P1_zero_shot_python_600_v1_detailed.jsonl
392,qwen2_5_coder_1_5b_instruct,python,ZS,code_grounded_detailed,,793614,8317456341915159178d095531e570f5318f8f54ce23c68e89d68a13c9d4963a,,outputs/evaluation-and-correctness-may2026/open-source/qwen25_coder_1_5b_instruct_P1_zero_shot_python_800_v1_detailed.jsonl
392,qwen2_5_coder_1_5b_instruct,python,ZS,code_grounded_detailed,400,399338,9ef737e739aa82a641967903af9a556bb173f0599356ef7caf308df20b9bb6d7,,outputs/evaluation_And_corrctness_may2026_1/decoding_sensitivity/qwen25_coder_1_5b_instruct_P1_zero_shot_python_400_greedy_v1_code_grounded_detailed.jsonl
392,qwen2_5_coder_1_5b_instruct,python,ZS,code_grounded_detailed,400,397194,365874f2eb1f8c83820f5a85d4c9f0dbcbd9d7015f2279ac77c96f9b3d079706,,outputs/evaluation_And_corrctness_may2026_1/decoding_sensitivity/qwen25_coder_1_5b_instruct_P1_zero_shot_python_400_t02_p09_k50_v1_code_grounded_detailed.jsonl
392,qwen2_5_coder_1_5b_instruct,python,ZS,code_grounded_detailed,400,398473,91e520026d0234521d4f4e6112e939448a7bf7891cecd44df76711ff71e7d92b,,outputs/evaluation_And_corrctness_may2026_1/decoding_sensitivity/qwen25_coder_1_5b_instruct_P1_zero_shot_python_400_t05_p09_k50_v1_code_grounded_detailed.jsonl
392,qwen2_5_coder_1_5b_instruct,python,ZS,code_grounded_detailed,400,397680,5bddbbe5585fca992ebc2b487355244d9db3e2abf4ddb287c37fdc809a09b53f,,outputs/evaluation_And_corrctness_may2026_1/decoding_sensitivity/qwen25_coder_1_5b_instruct_P1_zero_shot_python_400_t07_p095_k50_v1_code_grounded_detailed.jsonl
392,qwen2_5_coder_1_5b_instruct,python,ZS,code_grounded_detailed,1000,953609,f19255b11d301b02a8ec84e2a0a586ce1c2f5b2b54414ccef672aa3aa5688563,,outputs/evaluation_And_corrctness_may2026_1/saturation_experiment/qwen25_coder_1_5b_instruct_P1_zero_shot_python_1000_ZS_v3_code_grounded_detailed.jsonl
392,qwen2_5_coder_1_5b_instruct,python,ZS,code_grounded_detailed,100,94982,384c40b35f9ae730cbcfbfa2a79120df37ac50c70d7de3946127e8e94aa8f452,,outputs/evaluation_And_corrctness_may2026_1/saturation_experiment/qwen25_coder_1_5b_instruct_P1_zero_shot_python_100_v1_code_grounded_detailed.jsonl
